-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1998 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,RH2M,WS10M
2004,9,29,4.84,11.39,0.0,56.88,5.67
2004,9,30,3.14,13.7,1.43,72.81,4.78
2004,10,1,3.65,5.41,9.08,61.94,7.52
2004,10,2,4.51,5.35,0.0,49.56,6.69
2004,10,3,2.73,6.7,0.0,62.25,8.19
2004,10,4,4.69,1.75,0.0,59.12,4.66
2004,10,5,4.35,9.72,0.0,64.5,5.88
2004,10,6,4.17,16.02,0.01,72.88,6.16
2004,10,7,1.23,15.08,0.15,78.19,5.83
2004,10,8,2.29,12.42,0.31,71.75,7.22
2004,10,9,4.18,10.86,0.01,64.44,3.62
2004,10,10,4.11,12.59,0.0,60.88,6.51
2004,10,11,3.0,14.08,0.0,64.38,4.04
2004,10,12,3.08,13.04,0.34,70.5,4.05
2004,10,13,2.08,6.44,0.95,76.06,7.72
2004,10,14,2.5,1.65,0.88,83.0,3.08
2004,10,15,1.23,2.21,3.47,88.75,7.05
2004,10,16,1.39,-0.36,0.13,77.31,8.49
2004,10,17,1.76,-0.56,0.08,75.56,2.98
2004,10,18,2.34,2.81,0.09,71.31,5.7
2004,10,19,0.82,4.81,1.96,86.44,5.98
2004,10,20,2.95,5.86,0.0,78.38,3.13
2004,10,21,0.77,7.44,0.77,93.94,7.62
2004,10,22,0.66,10.08,14.85,95.12,5.37
2004,10,23,0.62,9.56,19.88,92.31,6.08
2004,10,24,1.05,5.61,0.9,85.25,3.38
2004,10,25,3.3,4.3,0.14,68.69,3.58
2004,10,26,1.47,5.3,0.19,76.75,4.34
2004,10,27,1.26,5.62,0.05,88.06,5.08
2004,10,28,0.65,9.23,17.05,95.75,5.59
2004,10,29,0.48,11.51,15.48,96.56,4.34
2004,10,30,0.82,6.03,5.72,91.0,6.92
2004,10,31,1.17,3.19,0.24,81.88,2.51
2004,11,1,1.29,3.21,0.89,86.94,2.96
2004,11,2,2.91,2.39,0.01,73.38,3.82
2004,11,3,2.81,3.68,0.0,60.5,6.41
2004,11,4,2.92,3.43,0.01,69.94,7.78
2004,11,5,2.52,4.62,0.0,70.0,5.99
2004,11,6,1.98,6.36,0.0,75.06,5.99
2004,11,7,2.7,0.11,0.0,72.69,5.59
2004,11,8,0.95,-0.77,0.01,64.75,2.65
2004,11,9,2.4,3.13,0.0,79.5,5.74
2004,11,10,1.75,0.61,0.13,78.44,6.77
2004,11,11,2.64,-3.49,0.0,67.12,2.95
2004,11,12,2.48,-1.38,0.0,60.62,3.35
2004,11,13,2.51,-0.23,0.0,62.94,5.57
2004,11,14,2.26,0.7,0.0,69.69,5.76
2004,11,15,2.22,1.12,0.01,88.88,5.13
2004,11,16,1.3,1.44,0.13,97.5,4.16
2004,11,17,0.87,2.62,0.06,96.56,2.11
2004,11,18,2.34,1.94,0.0,79.62,3.84
2004,11,19,0.63,0.28,4.05,94.75,2.84
2004,11,20,0.67,-0.95,0.06,85.5,6.1
2004,11,21,1.72,-1.67,0.0,72.75,5.64
2004,11,22,1.27,0.58,0.02,81.69,6.83
2004,11,23,1.33,-3.37,0.0,70.25,6.38
2004,11,24,2.09,-4.57,0.0,73.75,2.72
2004,11,25,1.13,-5.58,0.32,90.12,4.05
2004,11,26,0.79,-3.26,1.31,94.19,3.07
2004,11,27,1.52,-3.23,0.28,88.62,5.79
2004,11,28,0.86,-6.15,0.09,87.62,3.57
2004,11,29,1.81,-5.83,0.0,81.44,6.72
2004,11,30,1.63,-3.4,0.12,77.0,5.13
2004,12,1,1.25,-8.68,0.3,74.38,4.59
2004,12,2,1.58,-8.63,0.62,76.25,3.71
2004,12,3,0.51,-2.81,0.97,87.56,6.91
2004,12,4,1.25,-5.31,0.28,78.25,6.78
2004,12,5,1.04,-9.99,0.17,69.62,6.2
2004,12,6,0.83,-4.02,1.5,95.38,5.54
2004,12,7,0.55,-4.36,0.12,88.38,3.38
2004,12,8,0.41,-4.71,0.11,93.31,3.06
2004,12,9,0.28,-2.54,4.7,95.38,5.37
2004,12,10,0.68,-5.45,0.5,90.31,3.84
2004,12,11,0.39,-4.62,1.33,93.12,5.78
2004,12,12,0.93,-6.74,0.37,83.94,14.04
2004,12,13,1.76,-16.24,0.01,86.62,7.25
2004,12,14,1.77,-10.96,0.0,90.5,5.77
2004,12,15,1.29,-3.16,0.17,90.94,5.48
2004,12,16,1.58,-9.53,0.02,81.06,7.26
2004,12,17,0.76,-9.39,0.09,88.81,6.27
2004,12,18,1.63,-15.49,0.0,78.12,9.81
2004,12,19,0.97,-19.95,0.83,77.25,7.45
2004,12,20,1.39,-5.88,0.35,90.06,6.75
2004,12,21,1.3,-18.03,0.15,76.94,10.37
2004,12,22,1.57,-22.69,0.01,79.69,5.95
2004,12,23,1.41,-25.9,0.0,82.88,5.28
2004,12,24,1.69,-21.96,0.0,86.0,4.76
2004,12,25,1.52,-17.54,0.02,89.94,4.41
2004,12,26,1.71,-16.35,0.04,88.06,4.77
2004,12,27,0.51,-10.14,0.59,94.19,3.84
2004,12,28,0.42,-9.55,0.02,96.62,3.53
2004,12,29,1.08,-8.52,0.08,97.94,4.88
2004,12,30,0.3,-4.13,3.99,99.44,7.22
2004,12,31,0.78,-11.8,0.37,88.69,9.09
2005,1,1,0.28,-11.68,4.55,94.12,6.15
2005,1,2,1.83,-17.57,0.03,90.56,6.52
2005,1,3,1.82,-19.69,0.07,88.62,2.9
2005,1,4,1.8,-20.22,0.2,90.0,5.49
2005,1,5,1.81,-25.61,0.09,94.94,2.96
2005,1,6,1.89,-20.88,0.01,94.06,5.06
2005,1,7,1.54,-16.85,0.04,95.44,4.25
2005,1,8,0.96,-16.34,0.05,95.12,4.05
2005,1,9,0.6,-13.36,2.4,96.31,5.26
2005,1,10,1.72,-18.24,0.02,94.75,3.07
2005,1,11,1.73,-15.24,0.03,94.88,3.49
2005,1,12,0.71,-9.37,3.47,96.62,5.34
2005,1,13,1.93,-22.29,0.02,89.19,9.7
2005,1,14,2.03,-28.06,0.01,92.44,6.57
2005,1,15,2.11,-27.52,0.01,93.25,5.26
2005,1,16,2.16,-28.29,0.01,94.06,3.16
2005,1,17,2.12,-27.85,0.0,94.38,3.82
2005,1,18,0.83,-12.37,2.63,94.25,11.37
2005,1,19,1.41,-16.08,0.8,91.88,5.45
2005,1,20,1.16,-12.44,0.3,96.81,4.2
2005,1,21,0.82,-11.49,3.7,97.69,5.92
2005,1,22,2.33,-16.65,0.14,96.19,7.09
2005,1,23,1.28,-10.68,0.0,93.62,7.8
2005,1,24,1.08,-4.58,0.22,96.94,3.86
2005,1,25,1.12,-4.12,0.09,96.62,7.6
2005,1,26,2.48,-17.56,0.01,95.62,4.07
2005,1,27,1.84,-12.52,0.03,96.5,6.25
2005,1,28,0.77,-5.56,1.52,95.31,8.19
2005,1,29,1.04,-6.27,0.11,99.0,3.24
2005,1,30,0.81,-5.27,0.18,95.44,4.08
2005,1,31,0.78,-3.68,0.15,97.56,2.95
2005,2,1,1.48,-2.13,0.02,94.75,5.62
2005,2,2,1.57,-1.1,0.03,93.62,6.52
2005,2,3,2.44,-1.6,0.02,92.62,4.87
2005,2,4,2.67,-0.7,0.02,95.81,4.73
2005,2,5,2.83,0.28,0.04,88.69,8.07
2005,2,6,2.47,-12.85,0.01,73.94,8.06
2005,2,7,2.38,-15.63,0.03,77.69,6.15
2005,2,8,2.96,-13.39,0.04,79.12,2.77
2005,2,9,2.93,-9.88,0.1,80.5,1.29
2005,2,10,2.26,-7.93,0.25,90.56,6.5
2005,2,11,3.03,-2.77,0.02,87.0,5.8
2005,2,12,3.12,0.26,0.0,83.12,3.02
2005,2,13,1.93,-0.32,1.99,92.62,6.62
2005,2,14,2.53,-2.27,0.49,88.44,7.1
2005,2,15,3.46,-7.68,0.03,76.56,4.3
2005,2,16,2.86,-11.37,0.15,75.56,7.73
2005,2,17,3.59,-15.1,0.0,78.19,4.41
2005,2,18,2.85,-13.35,0.26,84.44,6.02
2005,2,19,3.65,-12.52,0.34,79.75,4.61
2005,2,20,0.83,-7.83,1.95,88.81,6.05
2005,2,21,3.64,-10.16,0.14,87.69,3.66
2005,2,22,3.82,-8.15,0.35,83.25,4.08
2005,2,23,3.44,-7.03,0.86,87.19,1.75
2005,2,24,3.46,-6.21,0.53,85.56,2.47
2005,2,25,3.49,-6.9,0.05,86.56,3.59
2005,2,26,3.03,-5.58,0.24,85.19,7.41
2005,2,27,2.54,-4.56,0.84,88.69,6.23
2005,2,28,4.19,-8.25,0.22,86.0,7.73
2005,3,1,4.02,-9.07,0.05,82.88,3.16
2005,3,2,4.49,-9.97,0.0,78.56,2.52
2005,3,3,4.0,-4.61,0.01,73.5,4.32
2005,3,4,3.25,-1.18,0.08,89.62,6.75
2005,3,5,3.94,0.47,0.03,83.19,6.27
2005,3,6,3.86,3.9,0.05,75.62,6.4
2005,3,7,4.09,-6.35,0.05,64.62,9.3
2005,3,8,4.79,-10.51,0.0,65.94,4.88
2005,3,9,4.17,-7.06,0.38,74.38,3.93
2005,3,10,2.59,-2.22,0.77,83.12,9.66
2005,3,11,3.99,-8.2,0.69,75.25,8.62
2005,3,12,4.77,-11.17,0.04,65.81,5.88
2005,3,13,4.6,-9.19,0.08,78.62,5.32
2005,3,14,4.45,-9.38,0.11,75.38,2.37
2005,3,15,5.19,-5.16,0.4,68.69,3.01
2005,3,16,3.62,-4.81,0.28,76.69,2.74
2005,3,17,5.14,-3.9,0.0,71.69,3.73
2005,3,18,5.42,-3.85,0.0,74.81,5.13
2005,3,19,5.22,-3.13,0.01,74.31,3.13
2005,3,20,5.07,-2.27,0.0,72.5,2.71
2005,3,21,4.1,-1.2,0.0,71.56,3.61
2005,3,22,3.88,0.49,0.0,65.56,2.53
2005,3,23,3.5,1.95,0.02,66.06,3.49
2005,3,24,4.68,-0.68,0.1,67.75,5.66
2005,3,25,5.8,-2.13,0.0,67.88,1.9
2005,3,26,5.21,1.78,0.0,60.19,3.7
2005,3,27,3.53,4.73,0.0,65.0,6.02
2005,3,28,3.88,6.7,0.0,68.12,3.83
2005,3,29,4.61,9.64,0.04,74.69,7.16
2005,3,30,0.7,4.17,4.81,86.75,6.95
2005,3,31,6.11,4.92,0.02,66.38,8.2
2005,4,1,5.94,3.37,0.04,60.38,6.09
2005,4,2,3.81,4.12,0.0,57.25,5.1
2005,4,3,5.44,7.17,0.0,60.5,4.38
2005,4,4,3.91,10.34,0.0,67.62,7.45
2005,4,5,4.33,7.95,3.3,79.12,6.27
2005,4,6,5.35,7.9,1.75,72.69,6.26
2005,4,7,6.14,9.47,0.0,62.75,2.69
2005,4,8,5.78,11.92,0.0,54.62,7.98
2005,4,9,5.45,14.48,0.88,64.44,9.05
2005,4,10,2.78,13.54,7.94,88.62,5.55
2005,4,11,2.4,12.26,17.95,88.5,8.38
2005,4,12,2.09,7.48,5.6,77.94,6.75
2005,4,13,6.85,7.37,0.0,62.75,4.05
2005,4,14,6.93,8.84,0.0,56.31,6.3
2005,4,15,2.42,8.63,0.38,73.5,3.7
2005,4,16,6.94,10.48,0.0,60.75,3.12
2005,4,17,6.53,11.26,0.06,77.88,6.09
2005,4,18,6.45,18.32,0.04,71.06,7.76
2005,4,19,3.0,14.96,1.02,80.0,5.35
2005,4,20,6.88,9.87,0.01,65.88,5.06
2005,4,21,6.8,9.08,0.0,61.25,2.69
2005,4,22,5.23,4.72,0.17,65.69,8.88
2005,4,23,7.67,2.4,0.0,54.5,5.48
2005,4,24,6.81,6.55,0.04,51.81,3.65
2005,4,25,2.73,4.85,1.6,79.25,7.23
2005,4,26,4.13,2.66,1.0,75.38,7.93
2005,4,27,3.57,-0.2,0.38,70.75,6.52
2005,4,28,3.71,1.36,0.13,64.44,4.51
2005,4,29,3.95,2.07,0.03,58.5,4.34
2005,4,30,3.3,1.49,0.24,67.38,5.28
2005,5,1,4.3,-0.99,0.48,72.62,7.71
2005,5,2,7.55,-0.5,0.03,60.5,7.11
2005,5,3,7.65,4.33,0.0,50.69,4.05
2005,5,4,7.81,9.85,0.0,43.75,4.41
2005,5,5,5.56,14.55,0.32,62.06,6.41
2005,5,6,7.8,13.6,0.13,57.69,3.99
2005,5,7,3.11,14.96,1.64,73.0,9.24
2005,5,8,6.73,17.94,3.52,81.69,5.98
2005,5,9,3.7,15.78,6.04,86.88,5.2
2005,5,10,2.12,12.43,0.4,76.0,5.91
2005,5,11,7.11,6.11,0.01,52.75,7.67
2005,5,12,2.95,3.04,7.23,63.31,8.75
2005,5,13,2.36,3.58,2.8,90.19,3.23
2005,5,14,3.97,5.08,2.39,81.5,7.43
2005,5,15,5.81,5.83,0.0,67.0,4.22
2005,5,16,6.21,10.15,0.32,68.69,4.93
2005,5,17,5.75,14.4,0.31,77.0,8.59
2005,5,18,1.82,14.49,6.99,89.44,8.34
2005,5,19,3.58,15.01,0.2,81.75,3.62
2005,5,20,6.47,16.59,0.18,74.81,4.52
2005,5,21,2.98,17.69,4.69,68.81,7.77
2005,5,22,3.64,15.09,0.44,62.5,10.85
2005,5,23,7.08,16.56,0.0,66.19,3.31
2005,5,24,3.07,16.01,3.18,65.38,2.5
2005,5,25,0.95,12.65,35.41,90.94,5.82
2005,5,26,4.06,11.33,1.59,69.94,7.0
2005,5,27,3.67,9.24,3.7,79.88,4.92
2005,5,28,3.67,9.15,2.58,84.94,2.24
2005,5,29,6.23,12.24,1.61,79.75,3.52
2005,5,30,6.63,15.18,0.12,75.0,2.8
2005,5,31,7.5,16.98,0.05,67.12,4.3
2005,6,1,4.46,16.34,1.98,79.12,6.89
2005,6,2,4.24,18.88,0.95,75.31,6.55
2005,6,3,3.15,18.61,0.84,79.19,5.38
2005,6,4,2.37,17.4,13.15,92.69,3.16
2005,6,5,2.21,16.48,11.62,91.12,5.35
2005,6,6,6.3,15.92,1.94,79.19,4.4
2005,6,7,4.63,17.51,9.97,88.5,4.83
2005,6,8,5.49,16.0,2.85,77.38,8.09
2005,6,9,7.63,17.33,0.1,66.5,4.66
2005,6,10,3.93,16.43,9.79,85.94,3.45
2005,6,11,3.74,17.48,11.1,90.62,5.75
2005,6,12,5.31,18.18,0.48,73.69,5.05
2005,6,13,1.94,16.34,16.45,90.94,4.95
2005,6,14,2.22,16.34,2.88,88.25,3.77
2005,6,15,7.63,16.4,0.08,75.88,4.34
2005,6,16,8.75,17.61,0.0,64.75,2.05
2005,6,17,8.8,18.63,0.0,60.0,2.9
2005,6,18,8.44,20.37,0.0,62.31,6.23
2005,6,19,6.56,24.51,2.4,67.56,6.57
2005,6,20,4.86,23.72,4.95,70.88,2.4
2005,6,21,6.62,22.43,0.0,60.62,2.56
2005,6,22,7.35,23.04,0.04,68.44,4.96
2005,6,23,7.07,26.6,2.64,74.31,6.97
2005,6,24,7.27,19.58,0.01,60.56,5.12
2005,6,25,6.62,19.67,0.0,61.5,3.45
2005,6,26,2.73,22.19,8.08,85.69,5.59
2005,6,27,5.12,22.12,1.62,77.25,5.38
2005,6,28,6.17,19.84,0.01,69.62,3.32
2005,6,29,1.23,20.07,12.94,86.25,8.02
2005,6,30,2.56,15.48,7.05,85.62,10.02
2005,7,1,8.33,16.83,0.05,66.69,3.5
2005,7,2,7.43,19.2,2.16,72.69,6.12
2005,7,3,7.5,20.76,2.96,75.62,6.5
2005,7,4,3.98,18.02,0.44,73.88,5.2
2005,7,5,5.22,18.58,0.21,70.0,2.13
2005,7,6,7.78,19.39,0.0,63.56,3.61
2005,7,7,7.79,22.27,0.16,65.31,5.95
2005,7,8,6.2,23.9,0.65,74.56,5.13
2005,7,9,7.9,26.4,0.0,65.56,5.31
2005,7,10,7.84,27.08,0.02,58.88,7.26
2005,7,11,6.0,25.2,5.15,69.81,6.12
2005,7,12,7.88,23.76,0.43,65.56,3.62
2005,7,13,8.22,24.94,0.0,52.56,2.85
2005,7,14,6.88,25.33,0.83,56.69,3.18
2005,7,15,7.51,24.33,0.94,61.12,3.22
2005,7,16,7.38,27.47,0.03,52.81,4.71
2005,7,17,5.02,27.13,0.37,54.0,8.8
2005,7,18,3.46,17.02,0.21,65.38,7.28
2005,7,19,8.04,22.86,0.03,51.44,6.37
2005,7,20,7.41,24.46,0.09,47.81,5.09
2005,7,21,7.81,22.5,0.0,46.44,3.06
2005,7,22,7.54,23.15,1.39,59.06,3.09
2005,7,23,3.86,23.43,2.45,74.88,5.29
2005,7,24,7.4,25.94,0.35,58.62,3.7
2005,7,25,1.72,18.91,13.93,68.31,4.9
2005,7,26,5.1,14.65,0.04,64.62,5.7
2005,7,27,5.39,17.01,5.12,63.81,4.3
2005,7,28,6.45,17.36,1.51,66.44,3.51
2005,7,29,7.28,18.83,0.01,54.38,4.02
2005,7,30,7.37,24.44,0.02,58.06,3.77
2005,7,31,5.39,25.37,0.01,58.69,4.1
2005,8,1,7.6,25.82,0.04,61.0,1.88
2005,8,2,5.98,26.35,2.28,61.56,3.31
2005,8,3,5.22,23.87,7.21,70.56,4.12
2005,8,4,7.75,19.93,0.0,45.69,6.83
2005,8,5,7.69,21.33,0.0,42.19,4.19
2005,8,6,7.47,24.34,0.0,42.12,6.42
2005,8,7,7.31,25.58,0.06,51.12,2.68
2005,8,8,6.45,27.19,2.04,48.88,5.5
2005,8,9,5.57,21.01,16.71,68.31,3.55
2005,8,10,4.74,19.11,0.03,52.31,3.1
2005,8,11,2.85,19.88,0.68,56.81,3.64
2005,8,12,6.22,17.79,0.04,61.12,6.18
2005,8,13,4.05,15.15,0.01,59.75,4.35
2005,8,14,6.25,17.14,0.0,51.81,4.91
2005,8,15,6.4,20.12,0.37,55.0,5.35
2005,8,16,6.27,20.83,4.23,62.31,2.11
2005,8,17,1.93,19.83,12.73,78.5,5.67
2005,8,18,3.13,19.86,2.84,78.06,3.32
2005,8,19,3.97,17.33,14.01,79.12,3.93
2005,8,20,5.95,16.18,0.0,63.44,6.36
2005,8,21,3.91,14.13,0.02,63.81,5.24
2005,8,22,6.45,14.92,0.0,60.81,3.18
2005,8,23,6.93,16.81,0.0,47.69,5.14
2005,8,24,5.25,18.79,0.5,59.44,7.88
2005,8,25,1.57,20.65,11.38,81.06,5.94
2005,8,26,6.19,18.76,5.36,70.38,4.5
2005,8,27,4.68,17.13,0.03,64.38,5.19
2005,8,28,3.83,16.98,0.01,71.62,4.78
2005,8,29,5.76,17.23,0.0,72.06,3.77
2005,8,30,5.77,18.42,0.01,67.88,4.16
2005,8,31,3.35,17.48,0.6,62.81,6.38
2005,9,1,3.99,15.72,0.01,50.5,9.07
2005,9,2,5.86,15.39,0.0,58.88,4.3
2005,9,3,3.41,17.01,1.71,58.38,5.56
2005,9,4,4.67,22.25,0.93,61.06,8.17
2005,9,5,3.87,23.12,13.82,75.25,8.14
2005,9,6,5.77,17.47,6.53,69.12,5.47
2005,9,7,5.61,16.74,0.02,51.19,1.66
2005,9,8,4.97,16.4,1.64,73.75,3.93
2005,9,9,0.64,20.71,3.53,80.81,7.1
2005,9,10,4.61,24.72,0.0,61.31,9.5
2005,9,11,3.43,24.49,0.98,64.38,4.88
2005,9,12,1.7,17.6,22.14,82.94,4.47
2005,9,13,3.06,13.64,2.25,71.69,5.16
2005,9,14,5.48,13.85,0.1,58.31,3.92
2005,9,15,5.24,16.95,0.88,58.94,4.58
2005,9,16,5.38,18.87,0.01,59.62,4.51
2005,9,17,4.42,18.55,3.08,61.25,7.2
2005,9,18,2.99,15.9,0.66,68.44,3.0
2005,9,19,4.1,15.69,3.91,73.75,3.67
2005,9,20,5.33,17.09,0.0,58.06,4.37
2005,9,21,2.79,15.97,0.04,62.81,4.18
2005,9,22,4.82,12.69,0.01,58.56,4.65
2005,9,23,4.7,12.51,1.12,57.12,5.45
2005,9,24,0.87,13.55,4.12,80.62,4.95
2005,9,25,2.06,10.55,4.31,76.75,2.83
2005,9,26,4.95,11.97,0.0,62.44,4.24
2005,9,27,4.44,16.11,0.02,59.56,5.91
2005,9,28,3.97,8.25,0.06,59.25,8.09
2005,9,29,2.64,10.51,0.0,52.88,6.14
2005,9,30,4.02,16.91,0.0,57.94,5.16
2005,10,1,4.45,19.78,0.0,66.06,5.73
2005,10,2,2.41,20.64,0.01,71.12,7.94
2005,10,3,1.58,14.49,0.07,57.88,5.36
2005,10,4,0.89,8.93,26.84,83.81,8.04
2005,10,5,1.25,7.95,18.87,82.38,7.31
2005,10,6,2.71,2.37,0.5,78.19,7.01
2005,10,7,3.92,2.51,0.0,73.19,4.45
2005,10,8,4.2,5.91,0.0,70.5,6.53
2005,10,9,4.21,7.82,0.0,72.44,5.0
2005,10,10,3.62,8.36,0.0,74.38,2.78
2005,10,11,4.02,8.15,0.0,78.06,3.41
2005,10,12,1.5,10.14,5.96,92.0,2.8
2005,10,13,1.41,10.9,1.16,84.56,3.51
2005,10,14,3.83,11.55,0.0,58.44,8.13
2005,10,15,3.78,7.35,0.0,63.44,4.63
2005,10,16,3.19,10.37,0.97,63.0,7.55
2005,10,17,3.6,9.79,0.72,69.25,6.09
2005,10,18,1.35,8.53,0.44,71.69,5.84
2005,10,19,2.72,4.65,0.02,85.38,2.72
2005,10,20,2.8,5.71,0.2,83.88,2.97
2005,10,21,0.91,5.5,0.8,78.62,5.31
2005,10,22,2.18,1.8,0.08,78.31,4.45
2005,10,23,2.68,2.98,0.03,80.25,4.93
2005,10,24,3.0,2.83,0.0,73.88,1.48
2005,10,25,2.74,3.52,0.01,74.69,3.54
2005,10,26,3.26,3.98,0.0,78.25,2.75
2005,10,27,3.21,4.83,0.0,73.81,4.41
2005,10,28,3.1,8.28,0.0,63.0,7.52
2005,10,29,1.46,10.25,1.55,76.75,5.87
2005,10,30,0.98,7.98,0.68,85.56,3.9
2005,10,31,0.8,3.9,0.23,84.19,5.27
2005,11,1,1.71,5.57,0.9,72.75,4.95
2005,11,2,1.79,6.74,0.01,72.81,6.15
2005,11,3,0.7,3.76,4.39,85.5,5.23
2005,11,4,0.87,4.43,1.49,86.31,1.52
2005,11,5,1.84,4.17,0.04,80.0,1.48
2005,11,6,2.33,4.15,0.04,76.0,3.03
2005,11,7,2.5,5.25,0.03,73.12,3.87
2005,11,8,0.94,4.48,1.16,83.38,6.16
2005,11,9,1.14,0.79,0.38,73.94,10.53
2005,11,10,2.46,2.68,0.0,66.56,3.66
2005,11,11,1.47,6.05,0.0,68.75,3.53
2005,11,12,0.91,4.88,24.92,88.31,4.88
2005,11,13,1.79,-0.74,2.24,82.19,9.26
2005,11,14,0.95,-0.88,3.73,83.62,6.1
2005,11,15,0.66,-2.38,3.36,92.25,7.75
2005,11,16,1.6,-12.13,0.11,75.12,11.7
2005,11,17,1.27,-11.67,0.41,81.88,4.11
2005,11,18,0.79,-2.7,0.96,94.06,5.07
2005,11,19,0.56,-0.71,0.11,92.81,5.79
2005,11,20,2.04,-0.79,0.01,93.06,5.66
2005,11,21,1.16,-1.08,0.03,84.88,6.63
2005,11,22,1.12,-2.18,0.1,83.31,3.64
2005,11,23,1.01,-3.38,0.03,79.81,10.05
2005,11,24,2.1,-12.88,0.01,65.5,6.91
2005,11,25,1.14,-9.38,0.09,68.62,4.36
2005,11,26,1.8,-7.38,0.0,80.81,5.73
2005,11,27,0.4,-1.85,3.53,92.12,4.34
2005,11,28,0.17,-3.78,11.71,93.0,10.92
2005,11,29,1.04,-11.53,1.11,90.69,8.73
2005,11,30,0.89,-12.05,0.17,91.19,2.53
2005,12,1,0.88,-13.88,0.05,86.38,4.09
2005,12,2,1.41,-15.61,0.05,88.62,2.02
2005,12,3,1.28,-14.91,0.21,87.88,2.73
2005,12,4,1.82,-17.02,0.07,90.81,4.34
2005,12,5,1.73,-16.93,0.09,86.69,4.8
2005,12,6,1.24,-12.8,0.46,93.44,5.07
2005,12,7,0.83,-12.49,0.11,93.62,2.73
2005,12,8,1.77,-14.49,0.01,95.75,4.74
2005,12,9,0.43,-12.2,0.47,95.81,6.45
2005,12,10,0.78,-6.89,0.04,90.31,8.73
2005,12,11,1.22,-13.27,0.34,92.81,3.25
2005,12,12,0.81,-9.12,0.03,96.0,3.51
2005,12,13,0.61,-5.52,0.76,96.19,7.93
2005,12,14,0.51,-3.2,3.68,96.38,6.33
2005,12,15,0.5,-5.77,1.92,98.5,4.04
2005,12,16,1.04,-11.4,0.33,96.88,5.95
2005,12,17,1.56,-14.19,0.13,96.94,4.58
2005,12,18,1.65,-19.06,0.06,96.56,5.08
2005,12,19,1.79,-16.24,0.02,95.56,7.03
2005,12,20,1.39,-14.47,0.04,98.19,3.27
2005,12,21,1.7,-11.85,0.03,97.75,4.05
2005,12,22,1.28,-1.38,0.6,97.56,4.71
2005,12,23,0.71,-0.19,1.29,97.81,2.23
2005,12,24,0.49,-1.38,0.21,97.44,3.66
2005,12,25,0.55,-6.81,0.02,97.25,2.59
2005,12,26,0.77,-3.16,0.04,97.25,6.01
2005,12,27,0.5,-2.74,0.25,96.75,2.37
2005,12,28,0.88,-4.34,0.02,95.69,2.17
2005,12,29,0.48,-4.63,1.95,96.94,4.54
2005,12,30,0.97,-4.06,4.13,97.06,4.78
2005,12,31,1.35,-9.42,0.03,97.94,2.32
2006,1,1,1.01,-7.79,0.09,98.5,4.69
2006,1,2,0.82,-4.95,0.16,98.38,4.02
2006,1,3,0.88,-2.21,0.27,97.69,2.99
2006,1,4,0.8,-5.32,0.22,97.06,5.44
2006,1,5,0.85,-9.1,0.07,98.06,3.55
2006,1,6,1.02,-5.71,0.02,97.06,5.62
2006,1,7,0.92,-6.43,0.21,95.75,3.45
2006,1,8,1.09,-6.44,1.6,96.0,3.94
2006,1,9,1.85,-14.1,0.06,97.5,5.62
2006,1,10,1.71,-4.84,0.01,95.25,7.23
2006,1,11,1.82,-4.16,0.11,97.69,4.45
2006,1,12,1.03,-4.43,0.09,97.06,6.68
2006,1,13,1.46,-9.73,0.03,96.69,5.47
2006,1,14,1.15,-7.24,0.39,96.38,6.0
2006,1,15,1.69,-3.95,0.03,94.5,7.75
2006,1,16,1.51,-6.06,0.76,95.62,5.13
2006,1,17,1.4,-13.04,0.04,96.94,5.72
2006,1,18,1.81,-14.41,0.0,95.19,2.62
2006,1,19,1.64,-10.81,0.25,93.06,3.09
2006,1,20,2.18,-12.78,0.01,93.0,3.66
2006,1,21,1.51,-10.67,0.05,97.38,4.52
2006,1,22,2.22,-14.15,0.09,96.75,5.66
2006,1,23,1.58,-7.85,0.44,95.62,8.61
2006,1,24,1.6,-3.71,0.71,94.56,10.27
2006,1,25,2.08,-9.22,0.03,94.44,4.09
2006,1,26,2.2,-2.78,0.0,90.38,9.31
2006,1,27,2.46,-0.08,0.04,93.81,5.34
2006,1,28,1.48,-2.38,0.08,94.19,5.77
2006,1,29,1.91,-2.92,0.27,93.5,4.8
2006,1,30,2.25,-7.77,0.0,86.81,3.99
2006,1,31,1.7,-4.31,3.73,91.81,5.12
2006,2,1,1.61,-5.92,0.34,89.75,5.37
2006,2,2,1.29,-4.03,1.65,93.38,5.04
2006,2,3,2.54,-12.94,0.49,89.81,8.62
2006,2,4,2.88,-14.73,0.03,92.25,5.21
